Ant4,Ant57,Ant260,Ant52,Ant59,Ant65,Ant244,Ant397,Ant540,Ant2,Ant6,Ant7,Ant9,Ant15,Ant19,Ant26,Ant30,Ant38,Ant60,Ant72,Ant74,Ant76,Ant102,Ant158,Ant161,Ant191,Ant196,Ant209,Ant227,Ant245,Ant252,Ant278,Ant308,Ant311,Ant329,Ant518,Ant534,Ant604,Ant673,Ant740,Ant954,Ant0,Ant1,Ant12,Ant13,Ant17,Ant20,Ant23,Ant27,Ant28,Ant32,Ant35,Ant43,Ant44,Ant48,Ant50,Ant51,Ant53,Ant54,Ant62,Ant66,Ant68,Ant70,Ant71,Ant81,Ant85,Ant96,Ant97,Ant105,Ant109,Ant111,Ant112,Ant115,Ant117,Ant118,Ant124,Ant126,Ant127,Ant131,Ant137,Ant142,Ant149,Ant156,Ant159,Ant169,Ant170,Ant172,Ant173,Ant175,Ant176,Ant178,Ant186,Ant190,Ant194,Ant198,Ant206,Ant207,Ant210,Ant212,Ant215,Ant217,Ant218,Ant219,Ant220,Ant221,Ant229,Ant238,Ant242,Ant243,Ant250,Ant251,Ant255,Ant256,Ant263,Ant264,Ant289,Ant296,Ant298,Ant299,Ant301,Ant313,Ant324,Ant331,Ant334,Ant342,Ant347,Ant356,Ant380,Ant390,Ant391,Ant394,Ant395,Ant398,Ant437,Ant458,Ant462,Ant475,Ant476,Ant482,Ant492,Ant501,Ant509,Ant530,Ant538,Ant556,Ant560,Ant564,Ant576,Ant580,Ant592,Ant599,Ant607,Ant610,Ant614,Ant621,Ant632,Ant638,Ant650,Ant663,Ant665
4,1,1,9,2,6,1,5,9,6,4,0,1,0,2,0,9,0,3,1,0,0,0,8,3,2,11,4,2,0,0,4,7,1,3,1,0,3,3,2,1,1,7,5,1,3,4,11,4,14,3,1,3,1,1,3,7,1,3,0,0,0,5,7,10,4,4,0,3,1,3,1,7,3,6,3,3,0,4,2,9,0,0,3,0,18,4,1,4,4,4,1,0,7,0,4,4,7,2,0,3,0,0,1,4,3,0,1,10,1,0,6,5,5,0,2,2,6,1,1,0,6,5,1,6,1,4,2,5,0,6,4,2,0,1,3,0,0,0,2,4,1,0,5,1,2,1,1,1,5,6,2,0,4,0,0,8,4,0,7
1,4,7,6,0,7,0,8,3,20,4,0,4,6,10,0,2,10,6,2,0,0,0,5,11,0,11,2,18,1,2,4,1,0,0,0,10,4,14,4,4,1,5,3,4,1,2,15,0,2,12,2,8,1,7,1,14,4,4,3,0,2,11,0,0,8,0,1,8,1,1,21,9,22,12,3,0,7,3,4,11,8,0,0,4,3,18,3,1,19,5,2,8,9,13,1,9,8,1,31,1,0,1,3,1,2,11,5,5,3,1,2,16,10,9,6,4,4,2,5,6,0,5,3,11,0,2,4,0,10,2,22,8,6,3,3,5,2,6,1,2,0,2,9,3,12,3,1,1,6,1,0,0,1,1,12,3,12,0,11
1,0,2,15,12,0,5,4,1,3,1,0,4,3,2,1,11,0,10,0,1,0,0,7,2,1,0,0,8,0,3,0,11,1,1,0,1,0,6,5,3,0,2,1,5,5,10,2,1,3,0,0,5,0,1,0,4,3,0,2,0,7,1,4,8,0,1,4,5,4,4,5,5,1,9,6,0,0,3,6,1,0,0,0,0,0,21,4,1,1,1,0,6,4,4,4,0,1,4,5,8,0,1,0,1,4,0,4,5,5,0,1,3,1,3,1,0,3,0,13,5,5,0,5,6,3,7,4,6,2,3,7,1,1,1,7,0,0,1,9,3,0,0,4,1,4,0,0,0,9,4,0,5,1,1,0,1,2,21,3
0,0,0,7,6,0,6,1,8,3,0,0,4,3,1,1,14,0,18,4,17,0,0,13,0,17,1,1,3,0,1,1,17,0,6,0,1,6,1,5,6,0,5,2,20,6,27,11,0,4,0,13,11,0,0,0,3,16,2,9,0,17,3,16,1,3,18,18,21,0,4,3,19,0,4,2,1,0,11,6,1,2,0,3,0,3,27,2,1,0,17,2,3,1,1,10,0,4,4,0,27,1,12,1,1,12,0,15,6,1,0,0,3,3,18,0,0,22,1,11,1,3,5,0,1,3,3,2,5,0,6,0,2,0,0,2,0,0,1,20,18,0,0,4,11,0,10,4,6,1,12,7,6,7,1,1,0,1,11,3
8,10,23,5,4,35,0,10,1,17,15,10,5,4,21,0,0,19,2,0,0,18,6,9,34,3,43,3,10,3,23,2,5,0,0,8,7,1,2,7,0,7,3,21,2,2,3,6,0,6,0,0,0,7,9,2,13,0,2,5,0,2,8,4,4,3,1,1,3,15,4,17,1,8,2,4,3,14,0,0,4,11,0,0,4,14,4,6,2,21,0,12,3,16,23,1,8,6,4,21,0,15,0,4,12,2,8,0,5,5,7,0,1,18,0,0,15,11,6,6,6,11,6,1,0,0,5,23,1,39,0,35,1,13,7,7,14,8,16,0,10,15,22,28,4,34,0,2,2,5,0,0,1,0,10,22,30,26,0,17
0,0,1,4,2,0,9,0,7,0,0,0,3,1,5,2,8,2,26,8,22,0,0,5,0,6,0,0,4,0,2,0,8,0,18,0,0,11,0,4,11,0,3,1,2,12,27,1,1,1,0,8,1,0,3,0,3,17,0,4,0,4,3,2,0,0,11,24,14,0,1,2,9,2,1,1,2,2,13,19,0,0,0,8,0,0,9,0,2,1,13,2,1,1,0,25,2,2,0,0,8,0,15,0,0,4,1,25,0,0,0,1,4,0,9,15,0,1,1,8,1,0,3,3,0,0,3,0,1,2,3,2,9,3,0,0,0,1,0,14,7,0,1,1,9,0,3,3,10,4,20,6,6,3,2,0,1,0,4,2
2,1,10,12,11,3,0,9,5,7,3,1,6,8,3,3,1,2,5,2,9,0,1,2,3,7,4,6,13,0,1,0,8,0,0,1,1,2,9,13,8,3,8,5,1,6,1,4,8,3,1,2,15,2,9,0,4,6,5,4,0,4,0,23,4,2,15,7,1,10,8,6,33,4,6,17,0,2,2,5,4,3,0,9,0,0,9,2,13,0,3,1,8,4,1,14,0,3,6,3,0,3,5,9,1,5,12,1,5,0,1,1,5,2,5,5,3,0,0,1,4,2,7,3,5,3,0,3,2,4,7,4,6,5,0,1,4,1,0,10,4,0,2,0,3,1,0,0,0,16,5,0,7,8,1,0,6,2,7,5
9,1,2,2,0,28,0,8,0,2,13,3,2,3,7,2,1,2,0,0,0,1,2,0,16,2,22,7,6,0,5,8,1,1,0,0,3,0,3,9,3,2,6,16,1,0,0,1,1,5,0,0,4,6,4,3,5,0,2,0,0,0,3,0,9,5,1,3,0,5,0,4,1,4,3,1,0,4,2,1,3,6,0,0,5,4,0,3,5,12,1,1,3,0,10,0,5,4,7,15,0,1,1,6,5,5,9,0,0,3,5,3,5,8,0,0,2,2,9,0,2,4,4,2,23,0,3,0,0,7,0,9,0,11,4,0,7,5,5,0,1,6,2,7,3,7,0,0,1,3,2,2,0,0,1,1,7,4,2,11
0,0,4,6,5,2,9,7,18,2,0,0,9,0,4,0,26,0,19,5,7,0,0,0,0,7,0,4,7,0,2,1,1,0,7,0,0,7,2,1,1,1,6,4,11,21,1,2,1,0,12,5,11,0,1,0,6,7,0,2,0,23,3,0,0,5,18,7,9,2,0,4,3,1,1,4,1,0,10,11,0,1,0,3,0,0,8,1,30,0,18,4,4,11,0,0,0,0,1,1,7,1,3,3,0,14,1,1,1,2,0,6,2,0,7,3,1,2,0,11,5,0,6,5,1,1,2,0,0,0,4,0,6,4,1,0,0,0,1,4,24,0,0,0,5,5,8,2,5,0,4,13,0,7,0,0,0,1,12,9
0,3,11,9,0,15,0,0,0,8,10,13,5,4,1,7,0,20,3,1,1,1,3,1,11,0,13,3,12,0,10,1,2,0,2,4,4,0,6,4,0,1,10,11,0,0,0,2,9,3,0,1,0,9,16,1,0,0,9,1,0,1,6,0,1,7,1,0,2,3,1,2,4,1,2,1,0,2,0,0,2,9,4,0,2,1,6,3,0,8,7,10,8,6,18,0,11,13,2,2,0,6,3,3,3,1,2,1,3,0,3,0,2,13,0,0,2,2,3,5,0,10,2,0,39,2,4,7,0,0,1,4,0,13,5,0,7,7,2,0,3,8,1,3,4,5,0,0,0,2,0,0,0,3,11,5,11,11,0,5
6,0,3,2,5,0,7,2,5,1,0,0,1,3,2,0,21,0,6,0,6,0,0,1,1,2,0,5,3,1,7,26,3,0,3,0,0,0,12,12,1,0,2,1,7,4,3,1,3,9,8,0,5,0,3,13,8,1,1,2,0,1,0,7,3,5,3,5,8,9,7,1,6,5,4,4,17,0,2,1,3,0,0,1,2,76,6,4,3,0,5,5,2,4,14,9,0,5,5,14,5,2,3,2,1,1,0,2,4,1,0,8,12,2,3,1,0,7,1,1,6,2,3,6,0,3,7,0,4,1,0,1,2,2,7,10,0,0,1,0,2,0,0,5,1,2,1,0,0,3,2,1,1,4,0,6,0,0,3,1
1,7,9,9,2,11,0,4,0,6,7,9,2,5,3,3,0,1,0,0,0,1,4,0,6,0,17,0,10,0,2,1,0,0,0,10,8,1,0,11,2,12,8,16,1,0,1,4,0,0,1,0,0,4,3,0,3,0,3,0,0,0,5,1,2,2,0,1,2,6,0,2,1,7,1,6,0,6,0,0,10,19,0,0,4,1,1,8,2,6,0,1,1,12,18,0,6,3,3,15,0,8,2,6,0,3,8,1,2,2,1,0,2,10,0,0,9,1,8,2,4,22,7,0,35,2,4,9,0,4,1,0,0,24,1,0,6,3,2,1,1,9,5,3,0,5,1,0,0,1,0,0,0,1,1,5,5,1,1,7
0,0,0,6,1,0,18,5,6,1,0,0,10,6,0,0,6,0,20,7,12,0,0,5,0,16,0,1,4,0,0,0,2,0,23,0,0,20,6,5,5,0,1,1,0,8,10,2,4,3,0,3,25,0,1,0,1,21,0,2,0,7,1,8,0,1,4,22,21,1,8,2,6,3,2,4,0,1,12,2,0,0,0,5,0,0,6,0,5,0,4,1,0,1,0,6,0,0,4,1,1,1,31,2,0,0,0,10,2,1,0,0,0,0,13,8,0,1,0,4,2,8,1,2,1,9,6,0,6,0,2,0,0,0,0,3,0,0,0,11,2,0,0,1,11,2,12,15,16,2,21,6,9,6,0,0,0,0,10,3
1,3,8,20,9,7,0,1,0,5,18,20,2,0,12,15,0,7,2,0,1,1,2,1,12,0,24,1,21,1,4,3,0,0,0,5,4,0,4,7,0,7,13,11,1,0,0,10,0,0,1,0,2,2,14,2,3,0,4,1,0,0,11,1,8,10,4,0,1,7,0,5,2,4,5,3,0,3,0,3,17,8,0,1,12,4,4,4,3,7,0,2,6,9,28,5,14,19,5,26,0,8,0,11,0,1,5,0,0,1,6,1,6,17,0,1,17,1,2,2,0,6,1,0,13,3,5,11,4,13,2,24,0,0,9,13,4,19,2,0,0,6,5,7,1,6,1,0,0,0,0,0,0,0,14,4,4,10,2,12
4,4,19,2,4,7,0,0,1,4,3,9,1,1,12,5,0,14,4,0,0,8,7,4,14,0,14,3,6,1,5,25,3,0,0,3,3,0,4,5,1,6,3,6,0,0,1,8,0,11,2,1,0,2,5,10,10,0,2,1,0,0,11,2,0,15,0,2,2,3,0,5,2,6,3,1,3,2,0,0,3,2,0,1,0,1,1,1,2,3,0,3,0,3,15,0,33,2,1,35,2,15,0,3,7,5,6,0,2,2,6,0,14,8,0,0,6,2,14,3,1,3,1,0,7,0,0,4,1,5,7,1,0,9,0,2,9,25,0,0,0,25,6,13,1,2,0,0,0,1,2,0,0,1,0,3,25,3,5,5
1,0,2,12,10,0,21,0,2,8,1,0,8,11,2,0,15,0,25,8,6,0,0,0,0,3,1,1,0,0,2,1,12,0,1,0,1,0,15,12,9,0,7,14,14,2,44,13,0,12,11,1,0,0,0,17,5,1,4,0,0,5,0,22,0,4,4,8,1,8,3,8,5,4,1,6,0,0,6,2,10,0,0,0,1,3,2,0,0,0,2,5,5,2,9,0,0,0,11,5,5,0,7,3,5,6,0,1,7,6,0,8,8,0,9,0,2,51,0,14,3,3,7,2,7,0,1,0,0,0,10,0,3,13,2,0,5,1,2,9,0,0,0,2,4,0,0,8,1,13,5,1,6,3,1,0,0,1,4,4
3,2,6,16,3,6,0,0,0,7,5,4,1,0,5,6,0,3,1,1,0,0,0,0,14,0,14,4,11,0,9,4,0,1,0,2,1,1,3,1,0,2,9,5,0,1,0,3,3,0,2,0,0,6,6,0,0,0,7,0,0,2,2,1,4,10,2,0,1,0,0,6,1,7,1,1,3,0,1,0,4,0,0,1,3,5,3,1,1,5,0,2,12,4,7,0,16,3,0,9,0,2,0,2,1,2,0,0,4,1,1,0,2,7,0,0,1,0,0,7,0,5,0,0,14,0,4,7,0,7,0,6,0,4,9,5,0,13,2,0,0,6,2,6,0,5,0,0,0,1,0,0,0,0,1,2,3,3,0,2
3,4,13,0,0,25,0,0,0,0,5,35,1,0,8,0,0,0,1,0,0,2,2,0,9,0,8,2,1,0,6,3,0,0,0,10,2,0,0,2,0,7,0,3,0,0,0,2,0,1,1,0,0,2,5,2,1,0,2,0,0,0,4,0,1,1,0,0,2,2,0,1,0,8,6,0,1,0,3,0,2,2,0,1,4,0,0,0,0,6,0,4,1,0,9,0,23,1,0,25,0,2,0,2,0,0,8,0,0,0,0,0,0,4,0,1,4,1,9,0,0,2,0,0,8,1,1,5,0,7,0,3,0,19,25,1,13,0,1,1,0,9,1,3,0,0,0,0,0,4,0,1,0,0,1,4,15,0,0,1
3,0,1,0,1,11,0,1,0,9,1,0,7,7,2,0,2,1,0,0,0,0,2,15,6,0,4,1,7,0,17,1,0,1,0,0,22,0,3,2,0,0,4,9,0,0,0,3,0,2,0,0,3,6,3,1,1,2,1,0,0,0,3,0,4,1,0,1,0,2,2,4,1,7,4,2,2,8,1,2,11,12,0,1,0,16,0,6,2,3,1,11,6,4,1,0,0,3,3,12,0,5,0,4,0,3,0,1,1,5,1,0,0,2,0,0,4,0,0,10,0,6,1,1,16,0,0,5,1,2,1,2,0,2,0,2,2,1,0,1,1,0,0,8,3,9,0,0,0,5,2,0,2,3,7,1,5,1,1,21
4,0,0,2,1,0,2,1,18,9,0,1,4,2,2,0,11,0,26,9,22,0,0,11,0,16,0,1,4,0,0,0,12,0,9,0,1,4,8,13,3,0,6,2,2,6,4,0,0,2,4,6,8,0,0,0,4,39,6,7,0,9,3,4,0,0,13,29,14,0,1,1,6,0,0,9,2,8,20,8,1,0,0,12,3,2,7,0,17,0,13,0,3,3,3,14,0,1,2,4,15,1,11,4,1,3,2,17,1,1,0,1,8,0,7,7,0,4,1,2,2,1,9,20,0,14,10,0,4,0,0,1,11,0,0,9,0,1,1,0,8,1,0,2,13,1,13,18,11,5,9,12,27,6,0,1,1,0,23,3
1,0,0,7,6,0,1,1,17,5,4,1,7,0,2,3,18,0,9,0,12,0,0,17,1,4,1,1,7,0,2,3,10,0,7,0,1,3,1,1,1,1,10,1,3,0,7,3,1,1,3,4,5,0,0,0,3,1,0,1,0,2,4,2,0,3,19,4,8,2,0,2,11,0,1,4,3,4,16,4,0,2,0,6,0,0,15,3,9,0,18,2,6,0,1,5,0,0,3,6,17,2,3,2,0,0,2,11,3,1,0,0,0,1,1,0,1,6,0,17,4,2,3,18,10,7,4,1,24,3,2,1,2,0,0,0,0,0,1,8,0,0,0,2,10,1,6,7,4,1,17,11,3,3,3,1,3,0,23,7
5,26,34,1,1,18,0,0,0,1,2,45,0,0,5,1,0,13,0,0,0,24,7,0,19,0,22,2,1,3,8,0,0,0,0,20,0,0,0,3,2,13,2,6,1,0,2,2,0,2,0,0,0,14,12,0,1,0,1,0,0,0,0,0,2,2,1,0,1,0,0,0,0,4,2,3,1,15,0,1,4,0,10,0,10,0,0,0,0,4,0,1,0,1,31,0,42,2,1,21,0,20,0,2,4,1,22,0,3,0,17,0,0,21,0,1,11,0,13,2,1,0,0,0,15,0,0,6,0,8,0,9,0,6,25,0,6,9,0,1,0,0,37,2,0,0,0,0,0,1,2,0,0,3,2,22,16,3,0,0
3,16,13,5,0,60,0,0,0,1,0,16,0,0,1,3,0,10,0,0,0,23,21,0,155,0,12,0,4,0,5,2,0,0,0,17,4,0,0,1,0,24,1,3,0,0,0,1,0,1,1,0,0,13,7,0,1,0,4,1,0,0,1,0,0,1,1,0,0,2,0,5,0,1,0,0,0,14,0,0,5,4,79,0,32,0,0,1,0,14,0,4,1,1,16,0,16,1,3,6,0,14,0,0,1,1,21,0,0,1,20,0,0,20,0,0,23,0,24,0,0,2,0,0,22,1,2,2,0,1,0,5,0,5,6,0,2,1,0,0,0,37,0,3,0,1,0,0,0,0,0,0,0,0,2,5,21,2,0,0
8,5,2,3,1,9,0,4,0,24,3,1,1,7,5,7,0,10,11,1,0,3,0,0,5,0,20,3,2,0,3,3,1,0,0,1,5,0,16,2,2,5,9,5,1,1,2,3,3,1,0,4,1,4,6,2,20,1,12,2,0,0,14,4,4,18,0,2,3,7,5,12,6,6,8,3,0,2,1,0,16,4,0,1,0,9,1,2,1,7,1,3,7,2,11,1,14,2,1,19,3,6,3,2,17,12,2,0,2,6,0,2,22,5,1,0,8,0,1,2,5,9,4,4,28,1,0,7,0,3,5,3,1,7,13,2,6,3,8,2,2,2,3,0,2,8,0,1,0,4,1,0,2,0,0,12,7,4,4,8
0,4,3,5,0,2,2,1,20,1,1,0,2,4,4,0,5,2,31,0,7,0,0,5,1,10,2,0,5,0,4,2,2,0,7,0,1,18,6,3,1,0,1,2,2,8,4,7,1,1,0,26,26,1,1,0,2,7,2,5,0,3,5,5,1,1,5,15,9,4,1,2,5,1,0,4,3,0,7,2,2,1,0,7,0,0,7,3,15,0,10,3,0,9,1,12,0,0,1,2,20,0,12,6,0,1,4,28,1,3,0,1,1,0,6,6,0,1,1,21,1,3,1,11,4,9,3,3,5,4,1,0,11,1,1,4,0,0,3,13,10,0,0,2,0,7,6,11,20,0,8,6,14,9,3,0,0,1,11,8
6,1,2,3,4,2,0,3,4,16,11,0,4,2,4,2,0,5,0,5,1,2,0,2,5,0,3,3,7,0,12,11,5,0,0,0,8,3,2,5,0,0,6,16,1,2,0,3,6,1,15,0,1,6,1,0,0,2,1,0,23,2,2,4,13,11,0,3,4,10,8,6,2,4,4,0,2,0,0,1,8,18,0,0,0,20,1,11,16,1,0,10,0,6,11,0,9,11,4,10,3,3,1,6,11,16,0,1,11,6,3,0,3,10,0,0,3,4,4,3,2,12,4,0,34,0,1,7,5,5,2,5,2,6,2,0,5,0,9,1,1,0,1,8,7,0,0,0,0,10,1,0,0,8,0,5,0,11,1,7
0,0,0,0,5,0,1,0,14,0,0,0,1,0,0,0,7,0,21,9,7,0,0,23,0,11,0,0,3,0,0,0,3,0,18,0,0,4,1,0,0,0,1,1,0,13,14,2,0,0,2,5,11,0,0,0,1,14,0,2,0,18,2,0,0,0,5,33,21,0,0,2,8,0,0,0,0,5,12,19,0,0,0,33,0,0,3,1,0,0,4,2,0,0,0,12,0,0,9,1,5,0,7,0,0,0,0,17,0,0,0,1,0,0,13,21,0,3,0,0,1,3,0,10,0,3,0,0,8,0,1,1,12,1,0,0,0,0,0,13,6,0,0,0,6,0,0,17,14,3,17,22,10,22,0,0,0,0,6,0
0,0,1,1,2,0,16,3,13,0,0,0,9,8,0,3,2,0,30,4,10,0,0,0,1,14,0,0,2,0,0,0,1,0,10,0,0,10,3,2,6,0,1,0,5,5,40,3,1,0,0,8,11,0,0,1,0,20,6,0,0,2,0,0,0,0,2,33,18,0,0,1,2,1,0,1,0,0,11,28,0,1,0,4,0,0,2,1,3,0,2,1,1,0,0,11,0,1,7,0,8,0,21,0,1,1,0,26,2,5,0,0,1,0,32,3,0,1,0,0,1,1,0,4,2,3,0,0,2,0,0,0,15,0,0,8,0,0,0,18,7,0,0,1,11,0,17,0,24,1,20,11,24,4,1,0,0,0,19,1
0,0,1,1,0,0,5,2,17,1,0,0,1,1,0,1,2,0,20,6,14,0,0,1,0,14,0,0,1,0,0,0,0,0,6,0,0,19,5,2,1,0,0,0,0,5,5,0,1,1,2,12,23,0,0,0,3,22,0,2,0,6,2,9,0,0,2,38,6,2,1,0,22,0,0,1,0,0,22,6,0,1,0,2,0,0,3,2,3,0,12,0,0,0,0,20,0,1,3,3,7,0,18,0,0,0,0,15,0,1,0,0,2,0,17,11,0,0,0,0,1,1,0,6,2,10,0,1,5,0,0,0,16,0,0,1,0,0,0,11,4,0,0,0,20,0,14,24,0,2,18,14,15,11,3,0,0,0,11,1
7,2,1,1,3,11,1,5,0,5,1,0,5,4,8,1,4,0,6,4,1,0,0,3,1,7,2,1,6,3,7,3,7,1,0,0,1,0,2,1,3,3,7,8,1,0,8,5,8,16,3,0,2,2,7,0,3,3,0,1,0,2,9,5,2,0,0,4,3,2,0,5,5,2,4,18,0,5,2,1,7,6,0,0,6,3,4,15,8,0,4,2,7,7,14,4,2,3,7,4,1,1,3,3,7,4,0,4,7,5,3,1,0,0,1,4,2,9,2,4,5,6,9,1,5,4,16,3,0,2,3,1,2,0,1,13,1,4,5,5,1,1,0,4,0,10,3,1,2,0,2,0,0,2,9,0,1,3,7,3
1,2,0,3,2,0,10,7,17,2,1,0,5,3,2,1,6,0,31,5,31,0,0,0,0,24,1,2,7,0,2,1,7,0,4,1,1,14,4,5,4,0,6,3,3,23,9,2,1,3,6,6,4,1,1,1,1,33,3,5,0,1,2,3,1,2,4,29,21,2,1,1,9,0,3,2,2,1,14,21,2,0,0,4,1,4,2,4,4,1,18,4,1,3,1,30,0,3,7,5,35,0,5,5,1,1,0,12,3,3,1,2,2,0,2,5,1,6,0,2,6,1,4,12,0,20,5,2,4,0,2,0,21,0,2,5,0,0,2,9,17,2,0,1,8,1,17,20,18,2,0,23,34,13,0,0,0,0,11,3
4,0,0,0,3,0,6,0,13,1,0,0,1,4,2,0,2,0,14,1,9,0,0,6,0,14,0,0,1,0,2,0,1,0,5,0,0,11,1,1,3,0,0,0,12,34,10,4,0,0,2,12,13,1,0,1,3,7,1,0,0,13,1,1,0,2,7,18,22,1,0,1,24,0,1,1,0,0,9,17,1,0,0,4,0,0,10,0,5,0,4,2,0,0,3,13,0,0,8,7,9,0,11,0,0,0,0,11,0,1,0,2,3,0,10,7,0,4,0,0,2,0,0,7,0,6,0,2,13,0,1,0,6,0,0,1,0,1,0,12,11,0,0,0,6,0,22,11,14,0,23,0,9,29,1,0,0,1,10,3
0,0,0,0,14,0,3,1,10,0,0,0,7,2,0,0,4,0,21,10,12,0,0,0,0,34,0,0,1,0,0,0,2,0,7,0,0,41,1,0,4,0,0,0,7,5,11,6,0,0,0,12,30,0,0,0,0,25,0,1,0,16,1,7,0,0,1,30,7,1,2,0,15,0,0,3,1,1,11,16,0,0,0,10,0,0,3,0,5,0,2,0,0,0,1,12,0,1,3,1,2,0,22,1,0,2,0,13,1,1,0,0,1,0,8,10,0,0,1,3,0,0,5,6,1,6,7,0,0,0,1,0,9,0,0,6,0,0,2,27,3,0,0,2,14,0,10,24,15,0,34,9,0,6,2,0,0,0,15,0
2,0,0,15,3,2,6,2,14,7,0,0,5,4,1,5,7,0,10,19,21,0,0,25,0,24,0,2,4,0,0,0,8,0,7,0,1,5,5,8,4,2,15,3,9,35,15,4,12,0,2,10,17,0,2,1,2,18,1,3,4,22,3,1,3,1,4,19,14,3,4,5,34,0,0,16,5,0,9,17,0,0,0,11,0,0,5,4,16,2,8,2,1,0,1,26,1,2,13,9,11,0,9,0,2,8,1,14,6,0,1,2,3,0,9,21,1,3,1,11,4,1,1,7,0,3,8,0,7,3,4,1,6,0,1,3,0,0,3,6,3,3,0,0,9,8,22,4,11,2,13,29,6,0,5,1,0,3,11,2
8,1,6,6,6,0,0,13,0,4,8,1,5,1,13,1,5,7,2,0,0,2,4,0,5,4,7,0,17,0,10,0,5,5,0,4,3,2,1,11,4,0,6,6,2,5,1,4,0,0,2,0,5,3,7,0,4,1,2,0,0,1,23,3,0,2,1,0,1,7,4,2,6,1,8,17,1,0,2,1,7,7,0,1,0,2,19,1,6,3,1,6,0,25,7,4,2,15,6,8,0,3,1,16,4,17,2,0,4,2,4,0,2,5,0,1,7,2,2,4,0,1,1,1,10,2,1,1,0,11,0,1,0,14,0,1,1,1,7,0,3,2,2,0,3,0,0,1,3,9,0,1,2,5,0,5,7,2,6,15
2,8,10,2,3,4,0,6,0,0,4,24,3,2,11,1,0,15,0,0,1,5,10,4,7,0,12,1,9,1,13,2,0,0,0,11,9,0,0,9,0,5,1,9,2,3,0,0,0,0,1,1,1,0,1,0,8,0,4,0,0,0,6,0,1,1,0,1,2,14,1,5,1,3,0,0,2,5,0,1,1,2,17,0,10,0,1,0,0,11,0,2,0,4,10,1,24,1,2,16,0,7,0,1,2,4,15,0,0,2,4,0,0,6,0,0,15,0,3,2,0,12,0,1,22,0,0,1,0,5,6,5,0,4,3,0,2,4,1,1,1,22,5,12,0,5,0,0,0,0,0,0,0,1,5,0,11,3,0,13
2,9,5,9,3,20,0,7,2,8,7,17,0,1,1,6,1,6,0,1,0,5,7,0,9,0,15,8,2,0,15,6,0,6,0,7,1,0,3,3,0,12,3,17,0,0,0,2,0,0,1,0,0,1,4,0,2,0,6,0,0,0,3,2,2,1,0,1,0,3,0,5,0,14,1,0,0,11,0,0,9,3,11,0,4,7,0,2,0,10,0,4,1,2,12,1,7,2,3,16,0,10,0,4,7,2,11,0,1,5,19,1,4,11,0,0,15,1,11,3,8,3,1,0,30,1,6,7,0,11,0,5,0,4,25,0,3,15,5,1,3,16,21,7,0,0,0,0,0,1,0,0,0,0,7,11,0,5,0,3
0,0,6,1,2,2,1,11,0,22,6,2,2,4,3,9,0,6,3,1,0,1,2,4,12,0,4,10,10,0,3,4,1,1,0,0,9,0,3,10,0,3,4,11,1,1,1,3,0,0,7,0,2,1,2,2,5,1,1,0,0,0,7,16,2,6,3,0,3,17,5,6,2,13,3,8,3,0,1,0,8,8,0,0,2,10,5,3,0,7,2,16,8,8,9,0,1,6,1,18,1,4,0,2,4,2,0,0,3,3,0,2,6,5,0,1,1,6,5,2,4,12,2,1,26,0,2,4,1,11,0,1,0,10,3,1,3,0,1,0,0,3,2,4,1,11,0,0,0,3,0,1,0,3,2,3,5,0,1,1
2,0,1,10,12,0,14,12,7,4,1,0,19,10,0,6,9,0,35,33,21,0,0,8,1,13,5,3,5,0,2,1,11,0,7,0,0,7,3,5,22,0,8,6,5,10,7,11,5,13,7,13,15,0,0,4,5,23,3,17,2,25,1,2,1,2,9,16,12,2,1,0,4,2,2,13,1,0,29,6,1,0,0,2,0,0,12,2,38,1,3,4,2,3,0,11,0,4,5,12,12,0,12,6,1,6,1,8,7,14,0,1,2,3,9,15,0,2,1,11,0,0,21,11,0,4,7,2,12,0,3,1,10,2,5,4,0,0,1,23,23,0,0,4,11,1,6,19,11,7,11,10,15,11,6,0,0,1,0,5
2,3,0,4,3,7,0,11,1,29,6,1,1,4,12,2,2,13,5,0,0,3,0,10,2,0,14,9,10,8,17,1,9,1,0,4,5,1,0,1,8,1,11,6,1,2,3,8,0,0,0,0,3,11,23,0,22,3,5,4,0,1,21,7,14,13,4,1,3,15,3,5,6,3,5,18,4,19,0,1,3,16,0,2,0,12,9,13,0,7,4,3,10,17,20,2,3,6,6,13,1,1,0,8,3,6,5,8,15,2,0,0,11,7,0,6,8,1,0,15,7,11,3,3,17,2,5,11,9,5,1,7,3,12,5,4,2,1,21,3,7,0,0,8,8,7,0,1,1,3,3,3,0,2,15,13,3,1,5,0
